Index,City1,City2,Distance
,Turin,Seville,1425.9218277773907
,Monchengladbach,Manchester,643.4359738194551
,Zagreb,Piraeus,1083.5603337655666
,Porto,Tel Aviv,3966.268479825367
,Saint Petersburg,Lyon,2298.9159858263292
,Valencia,Ghent,1326.5066632434864
,Paris,Madrid,1052.0367572925063
,Malmo,Donetsk,1893.5391487184045
,Wolfsburg,Eindhoven,380.9545719278622
,Istanbul,Lisbon,3245.418636809352
,Madrid,Astana,5705.14169245092
,Manchester,Seville,1811.610197790188
,Turin,Monchengladbach,687.5402986100619
,Madrid,Paris,1052.0367572925063
,Donetsk,Malmo,1893.5391487184045
,Eindhoven,Wolfsburg,380.9545719278622
,Lisbon,Istanbul,3245.418636809352
,Astana,Madrid,5705.14169245092
,Seville,Manchester,1811.610197790188
,Monchengladbach,Turin,687.5402986100619
,Piraeus,Zagreb,1083.5603337655666
,Tel Aviv,Porto,3966.268479825367
,Ghent,Valencia,1326.5066632434864
,Lyon,Saint Petersburg,2298.9159858263292
,Borisov,Leverkusen,1493.6632910227024
,London,Zagreb,1338.286046332775
,Munich,Piraeus,1496.4103631453472
,Tel Aviv,London,3560.9618347765017
,Lyon,Ghent,594.5634324976987
,Saint Petersburg,Valencia,3115.6759748479412
,Malmo,Paris,1044.6581819251144
,Donetsk,Madrid,3378.4975945145165
,Astana,Lisbon,6184.608255551216
,Monchengladbach,Seville,1821.3865191593393
,Paris,Donetsk,2603.0986413838896
,Istanbul,Astana,3419.495080750362
,Seville,Turin,1425.9218277773907
,Manchester,Monchengladbach,643.4359738194551
,Rome,Borisov,1810.0108560487693
,Zagreb,Munich,419.91770738414135
,Kyiv,Tel Aviv,2069.6781453967396
,Ghent,Saint Petersburg,1923.0202561025367
,Ghent,Wolfsburg,510.6883621090649
,Wolfsburg,Ghent,510.6883621090649
,Paris,Manchester,604.8563686895704
,Wolfsburg,Madrid,
,Madrid,Wolfsburg,1731.5241044934771
,Manchester,Paris,604.8563686895704
